ORDEN,FECHA,AÑO,MES,DÍA_SEMANA_NOMBRE,GRAVEDAD,PEATON,AUTOMOVIL,CAMPAERO,CAMIONETA,CAMION,MOTO,VIA 1,BARRIO,HORA,ENTIDAD,nombrecomuna,Propietario de Vehículo,DIURNIO/NOCTURNO,HORA RESTRICCION MOTO,DÍA_MES_NUM,DÍA_SEMANA_NUM,MES_NUM
24164,2018-03-13,2018,2,1,0,1,0,0,0,0,0,53,48,354,1,15,0,0,2,13,2,3
24165,2018-03-13,2018,2,1,0,0,1,0,0,0,1,41,48,442,1,15,1,1,6,13,2,3
24166,2018-03-14,2018,2,2,0,0,0,0,0,0,2,41,48,281,1,15,1,0,6,14,3,3
24167,2018-03-14,2018,2,2,1,0,0,0,0,1,1,41,129,186,1,14,1,1,1,14,3,3
24168,2018-03-14,2018,2,2,4,0,1,0,0,0,1,71,223,422,1,5,1,1,6,14,3,3
24169,2018-03-14,2018,2,2,4,0,0,0,0,0,1,53,189,451,1,14,1,0,6,14,3,3
24170,2018-03-14,2018,2,2,0,0,0,0,0,0,2,53,123,468,1,5,1,0,6,14,3,3
24171,2018-03-14,2018,2,2,4,0,1,0,0,0,0,53,49,619,1,2,0,0,2,14,3,3
24172,2018-03-14,2018,2,2,4,0,1,0,0,0,1,53,214,451,1,13,1,0,6,14,3,3
24173,2018-03-14,2018,2,2,4,0,1,0,0,0,0,41,48,20,1,15,0,0,2,14,3,3
24174,2018-03-14,2018,2,2,4,0,0,0,1,0,0,53,224,87,1,2,1,0,2,14,3,3
24175,2018-03-14,2018,2,2,0,0,0,1,0,0,1,41,26,195,1,13,1,0,6,14,3,3
24176,2018-03-14,2018,2,2,0,0,1,0,0,0,2,71,223,257,1,5,1,0,6,14,3,3
24177,2018-03-14,2018,2,2,0,0,1,0,0,0,1,53,218,652,1,2,1,1,6,14,3,3
24178,2018-03-15,2018,2,3,0,0,1,0,0,0,1,33,8,19,1,2,1,1,1,15,4,3
24179,2018-03-15,2018,2,3,4,0,0,0,0,1,0,10,175,432,1,9,1,1,2,15,4,3
24180,2018-03-15,2018,2,3,0,0,1,0,0,0,1,53,42,366,1,12,1,1,6,15,4,3
24181,2018-03-15,2018,2,3,0,0,0,0,0,0,1,10,212,790,1,27,1,0,6,15,4,3
24182,2018-03-15,2018,2,3,0,0,1,0,0,0,2,53,196,857,1,5,1,0,6,15,4,3
24183,2018-03-15,2018,2,3,0,1,0,0,0,0,1,41,94,938,1,5,1,0,6,15,4,3
24184,2018-03-15,2018,2,3,0,0,0,0,1,0,1,53,48,56,1,15,1,0,6,15,4,3
24185,2018-03-15,2018,2,3,0,0,1,0,0,0,1,53,223,30,1,5,1,0,6,15,4,3
24186,2018-03-15,2018,2,3,0,0,0,0,1,0,1,53,72,87,1,13,1,0,6,15,4,3
24187,2018-03-15,2018,2,3,4,0,1,0,0,1,0,41,196,118,1,5,1,0,2,15,4,3
24188,2018-03-15,2018,2,3,4,0,2,1,0,0,0,41,44,174,1,4,1,0,2,15,4,3
24189,2018-03-15,2018,2,3,4,0,1,0,0,1,0,53,48,257,1,15,1,0,2,15,4,3
24190,2018-03-15,2018,2,3,0,0,0,0,1,0,1,53,48,273,1,15,1,0,6,15,4,3
24191,2018-03-15,2018,2,3,0,0,1,0,0,0,1,53,111,87,1,13,1,0,6,15,4,3
24192,2018-03-15,2018,2,3,4,0,1,0,0,1,0,41,196,361,1,5,1,0,2,15,4,3
24193,2018-03-15,2018,2,3,4,0,1,1,0,0,0,53,111,633,1,13,1,1,2,15,4,3
24194,2018-03-15,2018,2,3,0,0,0,0,0,0,1,71,113,953,1,5,1,1,6,15,4,3
24195,2018-03-16,2018,2,4,0,0,2,0,0,0,0,53,90,571,1,3,1,0,2,16,5,3
24196,2018-03-16,2018,2,4,4,0,1,0,0,0,0,30,113,398,1,5,0,1,2,16,5,3
24197,2018-03-16,2018,2,4,4,0,2,0,0,0,0,53,111,563,1,13,0,0,2,16,5,3
24198,2018-03-16,2018,2,4,0,0,0,0,0,0,1,53,48,613,1,15,1,0,6,16,5,3
24199,2018-03-16,2018,2,4,0,1,1,1,0,0,1,53,209,678,1,12,0,0,6,16,5,3
24200,2018-03-16,2018,2,4,4,0,1,1,1,0,0,37,218,754,1,2,1,0,2,16,5,3
24201,2018-03-16,2018,2,4,4,0,2,0,0,0,0,53,93,877,1,3,1,0,2,16,5,3
24202,2018-03-16,2018,2,4,4,0,1,0,0,0,1,53,48,1005,1,15,1,0,6,16,5,3
24203,2018-03-16,2018,2,4,4,0,0,0,1,0,1,41,221,1027,1,10,1,0,6,16,5,3
24204,2018-03-16,2018,2,4,0,0,0,0,1,0,1,33,8,1027,1,2,1,0,6,16,5,3
24205,2018-03-16,2018,2,4,0,0,0,0,0,0,1,53,42,174,1,12,1,0,6,16,5,3
24206,2018-03-16,2018,2,4,4,0,0,1,1,0,0,41,42,187,1,12,1,0,2,16,5,3
24207,2018-03-16,2018,2,4,4,0,1,0,0,0,1,53,113,237,1,5,1,0,6,16,5,3
24208,2018-03-16,2018,2,4,4,0,2,0,0,0,0,41,58,482,1,12,1,1,2,16,5,3
24209,2018-03-16,2018,2,4,4,0,1,0,0,0,1,53,42,383,1,12,1,0,6,16,5,3
24210,2018-03-16,2018,2,4,4,0,0,0,0,0,2,53,165,433,1,2,1,0,6,16,5,3
24211,2018-03-16,2018,2,4,4,0,1,0,0,0,1,28,228,361,1,12,1,0,6,16,5,3
24212,2018-03-16,2018,2,4,0,0,0,0,0,1,1,53,249,322,1,1,1,0,6,16,5,3
24213,2018-03-16,2018,2,4,4,0,1,1,0,0,0,53,42,669,1,12,1,0,2,16,5,3
24214,2018-03-16,2018,2,4,0,0,1,0,0,0,1,41,8,529,1,2,1,1,6,16,5,3
24215,2018-03-16,2018,2,4,0,0,0,0,0,0,2,41,44,774,1,4,1,1,6,16,5,3
24216,2018-03-16,2018,2,4,0,0,1,0,0,0,1,41,93,591,1,3,1,1,6,16,5,3
24217,2018-03-17,2018,2,5,0,0,0,0,0,1,1,0,197,124,1,3,1,1,1,17,6,3
24218,2018-03-17,2018,2,5,0,0,0,0,0,0,2,53,92,613,1,15,0,0,6,17,6,3
24219,2018-03-17,2018,2,5,0,1,0,0,0,0,1,53,189,773,1,14,1,0,6,17,6,3
24220,2018-03-17,2018,2,5,0,0,1,0,0,0,0,53,228,938,1,12,1,0,2,17,6,3
24221,2018-03-17,2018,2,5,4,0,1,0,1,0,0,30,113,1019,1,5,1,0,2,17,6,3
24222,2018-03-17,2018,2,5,4,0,0,0,1,0,1,41,148,984,1,13,1,0,6,17,6,3
24223,2018-03-17,2018,2,5,4,0,2,0,0,0,0,10,212,101,1,27,1,0,2,17,6,3
24224,2018-03-17,2018,2,5,0,1,0,0,0,0,1,53,218,452,1,2,1,1,6,17,6,3
24225,2018-03-17,2018,2,5,0,0,0,0,0,0,2,33,93,693,1,3,1,1,6,17,6,3
24226,2018-03-17,2018,2,5,4,0,1,0,0,0,0,53,126,925,1,16,1,0,2,17,6,3
24227,2018-03-18,2018,2,6,4,0,1,0,0,1,0,41,42,280,1,12,1,1,2,18,7,3
24228,2018-03-18,2018,2,6,0,1,2,0,0,0,0,87,31,563,1,8,1,0,2,18,7,3
24229,2018-03-18,2018,2,6,0,0,0,0,1,0,1,41,67,669,1,10,1,0,6,18,7,3
24230,2018-03-18,2018,2,6,4,0,1,0,0,0,0,53,18,1,1,13,1,0,2,18,7,3
24231,2018-03-18,2018,2,6,0,0,1,0,0,0,0,11,224,87,1,2,1,0,2,18,7,3
24232,2018-03-18,2018,2,6,4,0,1,0,0,0,0,53,214,56,1,13,1,0,2,18,7,3
24233,2018-03-18,2018,2,6,4,0,1,1,0,0,0,53,167,257,1,12,1,0,2,18,7,3
24234,2018-03-18,2018,2,6,0,0,0,0,0,0,2,10,81,348,1,16,1,0,6,18,7,3
24235,2018-03-18,2018,2,6,0,0,1,0,0,0,1,11,100,739,1,0,1,1,6,18,7,3
24236,2018-03-18,2018,2,6,4,0,2,0,0,0,0,53,48,858,1,15,1,1,2,18,7,3
24237,2018-03-19,2018,2,0,4,0,1,0,1,0,0,53,78,1073,1,13,1,0,2,19,1,3
24238,2018-03-19,2018,2,0,0,0,1,0,0,0,2,88,230,296,1,0,1,0,6,19,1,3
24239,2018-03-19,2018,2,0,4,0,1,1,0,0,0,53,117,408,1,12,1,0,2,19,1,3
24240,2018-03-19,2018,2,0,4,0,2,0,0,0,0,41,110,614,1,11,1,1,2,19,1,3
24241,2018-03-20,2018,2,1,0,0,0,0,0,0,1,41,182,353,1,10,0,1,6,20,2,3
24242,2018-03-20,2018,2,1,4,0,2,0,0,1,0,10,212,505,1,27,1,0,2,20,2,3
24243,2018-03-20,2018,2,1,4,0,0,0,1,0,1,53,232,790,1,12,1,0,6,20,2,3
24244,2018-03-20,2018,2,1,0,0,0,0,0,0,2,53,224,468,1,2,1,0,6,20,2,3
24245,2018-03-20,2018,2,1,4,0,0,1,0,0,1,53,48,950,1,15,1,0,6,20,2,3
24246,2018-03-20,2018,2,1,0,0,1,0,0,0,1,93,234,911,1,1,1,0,6,20,2,3
24247,2018-03-20,2018,2,1,4,0,2,0,0,0,0,41,48,984,1,15,1,0,2,20,2,3
24248,2018-03-20,2018,2,1,4,0,2,0,0,0,0,53,42,1005,1,12,1,0,2,20,2,3
24249,2018-03-20,2018,2,1,0,0,1,0,0,0,1,53,8,1005,1,2,1,0,6,20,2,3
24250,2018-03-20,2018,2,1,0,0,2,0,1,0,0,53,182,187,1,10,1,0,2,20,2,3
24251,2018-03-20,2018,2,1,4,0,0,0,1,0,1,53,223,174,1,5,1,0,6,20,2,3
24252,2018-03-20,2018,2,1,0,0,1,0,0,0,3,8,58,241,1,12,0,0,6,20,2,3
24253,2018-03-20,2018,2,1,4,0,0,0,0,0,2,71,196,150,1,5,1,0,6,20,2,3
24254,2018-03-20,2018,2,1,0,0,1,0,0,0,1,41,8,361,1,2,1,0,6,20,2,3
24255,2018-03-20,2018,2,1,4,0,1,0,1,0,0,41,196,482,1,5,1,1,2,20,2,3
24256,2018-03-20,2018,2,1,4,0,2,0,0,0,0,53,158,482,1,17,1,1,2,20,2,3
24257,2018-03-20,2018,2,1,0,0,1,0,0,0,1,28,42,529,1,12,1,1,6,20,2,3
24258,2018-03-21,2018,2,2,4,0,1,1,0,0,0,8,184,590,1,12,1,0,2,21,3,3
24259,2018-03-21,2018,2,2,4,0,2,0,0,0,0,33,212,764,1,27,1,0,2,21,3,3
24260,2018-03-21,2018,2,2,0,1,0,0,0,0,1,71,113,1064,1,5,1,0,6,21,3,3
24261,2018-03-21,2018,2,2,0,0,1,0,0,0,1,41,42,257,1,12,1,0,6,21,3,3
24262,2018-03-21,2018,2,2,4,0,0,0,2,0,0,53,25,506,1,12,1,1,2,21,3,3
24263,2018-03-21,2018,2,2,0,0,1,0,0,0,1,53,112,529,1,5,0,1,6,21,3,3
24264,2018-03-21,2018,2,2,0,0,0,0,0,0,2,41,48,730,1,15,1,1,6,21,3,3
24265,2018-03-21,2018,2,2,4,0,0,0,0,1,0,53,100,597,1,0,1,1,2,21,3,3
24266,2018-03-21,2018,2,2,0,0,0,0,0,0,2,53,48,962,1,15,1,1,6,21,3,3
24267,2018-03-22,2018,2,3,4,0,1,0,1,0,0,8,212,433,1,27,1,0,2,22,4,3
24268,2018-03-22,2018,2,3,0,1,0,0,0,0,0,53,48,398,1,15,1,1,2,22,4,3
24269,2018-03-22,2018,2,3,0,0,1,0,0,0,1,10,212,496,1,27,1,0,6,22,4,3
24270,2018-03-22,2018,2,3,0,0,0,0,0,0,1,41,219,468,1,8,1,0,6,22,4,3
24271,2018-03-22,2018,2,3,4,0,1,0,0,1,0,41,126,632,1,16,0,0,2,22,4,3
24272,2018-03-22,2018,2,3,0,0,0,0,0,0,1,33,48,764,1,15,0,0,6,22,4,3
24273,2018-03-22,2018,2,3,0,0,0,0,0,0,2,41,48,885,1,15,1,0,6,22,4,3
24274,2018-03-22,2018,2,3,4,0,1,0,1,0,0,53,196,908,1,5,1,0,2,22,4,3
24275,2018-03-22,2018,2,3,4,0,0,1,1,0,0,41,79,938,1,11,1,0,2,22,4,3
24276,2018-03-22,2018,2,3,4,0,1,0,0,1,0,53,90,118,1,3,1,0,2,22,4,3
24277,2018-03-22,2018,2,3,4,0,2,0,0,1,0,53,167,163,1,12,1,0,2,22,4,3
24278,2018-03-22,2018,2,3,4,0,1,0,0,0,1,53,123,157,1,5,1,0,6,22,4,3
24279,2018-03-22,2018,2,3,0,1,0,0,0,0,1,33,8,270,1,2,1,0,6,22,4,3
24280,2018-03-22,2018,2,3,4,0,1,0,0,1,0,33,48,367,1,15,1,0,2,22,4,3
24281,2018-03-22,2018,2,3,4,0,1,0,1,0,0,41,134,512,1,16,1,1,2,22,4,3
24282,2018-03-23,2018,2,4,0,0,0,0,0,0,2,41,48,581,1,15,1,0,6,23,5,3
24283,2018-03-23,2018,2,4,4,0,1,0,0,1,0,53,8,721,1,2,1,0,2,23,5,3
24284,2018-03-23,2018,2,4,0,0,0,0,1,0,1,41,197,999,1,3,1,0,6,23,5,3
24285,2018-03-23,2018,2,4,4,0,0,1,0,0,0,53,48,30,1,15,1,0,2,23,5,3
24286,2018-03-23,2018,2,4,4,0,1,0,0,1,0,53,214,282,1,13,1,0,2,23,5,3
24287,2018-03-23,2018,2,4,4,0,2,0,0,0,0,41,113,303,1,5,1,0,2,23,5,3
24288,2018-03-23,2018,2,4,4,0,1,1,0,0,0,41,48,341,1,15,0,0,2,23,5,3
24289,2018-03-23,2018,2,4,4,0,2,0,0,1,0,53,223,529,1,5,0,1,2,23,5,3
24290,2018-03-23,2018,2,4,4,0,1,0,1,0,0,30,113,546,1,5,1,1,2,23,5,3
24291,2018-03-23,2018,2,4,0,1,0,0,0,0,1,53,218,755,1,2,1,1,6,23,5,3
24292,2018-03-23,2018,2,4,4,0,2,0,0,0,0,53,42,895,1,12,1,1,2,23,5,3
24293,2018-03-23,2018,2,4,4,0,2,0,0,0,0,53,42,670,1,12,1,1,2,23,5,3
24294,2018-03-24,2018,2,5,4,0,0,0,1,0,0,41,94,702,1,5,0,0,2,24,6,3
24295,2018-03-24,2018,2,5,4,0,1,0,0,0,1,53,16,481,1,13,1,0,6,24,6,3
24296,2018-03-24,2018,2,5,0,0,1,0,0,0,1,41,175,581,1,8,1,0,6,24,6,3
24297,2018-03-24,2018,2,5,4,0,2,0,0,0,0,53,111,201,1,13,1,0,2,24,6,3
24298,2018-03-24,2018,2,5,4,0,1,0,0,0,0,53,42,556,1,12,0,1,2,24,6,3
24299,2018-03-24,2018,2,5,0,0,0,0,0,0,2,0,197,532,1,3,1,1,6,24,6,3
24300,2018-03-24,2018,2,5,1,0,0,0,0,0,1,41,115,844,1,4,1,1,6,24,6,3
24301,2018-03-25,2018,2,6,0,0,1,0,0,0,1,87,31,877,1,8,1,0,6,25,7,3
24302,2018-03-25,2018,2,6,0,0,1,0,0,0,1,41,194,938,1,6,1,0,6,25,7,3
24303,2018-03-25,2018,2,6,4,0,0,0,0,0,0,87,52,56,1,11,0,0,2,25,7,3
24304,2018-03-25,2018,2,6,0,0,1,0,0,0,1,41,92,241,1,15,0,0,6,25,7,3
24305,2018-03-25,2018,2,6,4,0,2,0,0,0,0,53,182,686,1,10,1,1,2,25,7,3
24306,2018-03-25,2018,2,6,0,0,1,0,0,0,1,0,197,564,1,3,1,1,6,25,7,3
24307,2018-03-25,2018,2,6,4,0,2,0,0,0,0,0,197,567,1,3,1,1,2,25,7,3
24308,2018-03-25,2018,2,6,0,0,0,0,0,0,2,53,158,878,1,17,1,1,6,25,7,3
24309,2018-03-26,2018,2,0,4,0,1,0,0,0,0,53,113,1110,1,5,1,1,2,26,1,3
24310,2018-03-26,2018,2,0,0,0,0,0,0,0,2,53,184,555,1,12,1,0,6,26,1,3
24311,2018-03-26,2018,2,0,0,0,1,0,0,0,1,53,148,133,1,13,1,0,6,26,1,3
24312,2018-03-26,2018,2,0,0,1,0,0,0,0,0,11,247,341,1,0,1,0,2,26,1,3
24313,2018-03-26,2018,2,0,4,0,1,0,1,0,0,86,81,288,1,16,1,0,2,26,1,3
24314,2018-03-26,2018,2,0,4,0,2,0,0,0,1,53,48,228,1,15,0,0,6,26,1,3
24315,2018-03-26,2018,2,0,4,0,2,0,0,0,0,41,48,383,1,15,1,0,2,26,1,3
24316,2018-03-26,2018,2,0,4,0,2,0,0,0,0,53,18,529,1,13,1,1,2,26,1,3
24317,2018-03-26,2018,2,0,4,0,1,0,1,0,0,41,182,512,1,10,1,1,2,26,1,3
24318,2018-03-26,2018,2,0,0,0,0,0,0,0,2,41,112,779,1,5,1,1,6,26,1,3
24319,2018-03-27,2018,2,1,4,0,0,0,0,2,0,0,198,340,1,4,1,1,2,27,2,3
24320,2018-03-27,2018,2,1,4,0,0,0,2,0,0,25,214,528,1,13,1,0,2,27,2,3
24321,2018-03-27,2018,2,1,4,0,0,0,2,0,0,41,126,605,1,16,1,0,2,27,2,3
24322,2018-03-27,2018,2,1,0,0,1,0,0,0,1,53,8,1033,1,2,1,0,6,27,2,3
24323,2018-03-27,2018,2,1,0,0,0,0,0,0,1,41,212,961,1,27,1,0,6,27,2,3
24324,2018-03-27,2018,2,1,0,1,0,0,0,0,1,53,79,1,1,11,1,0,6,27,2,3
24325,2018-03-27,2018,2,1,0,0,1,0,0,0,1,81,67,118,1,10,1,0,6,27,2,3
24326,2018-03-27,2018,2,1,4,0,2,0,0,0,0,28,228,187,1,12,1,0,2,27,2,3
24327,2018-03-27,2018,2,1,0,1,0,0,0,0,1,53,48,241,1,15,1,0,6,27,2,3
24328,2018-03-27,2018,2,1,4,0,1,0,0,0,1,41,194,322,1,6,1,0,6,27,2,3
24329,2018-03-27,2018,2,1,4,0,1,0,0,0,1,53,218,358,1,2,1,0,6,27,2,3
24330,2018-03-27,2018,2,1,0,0,0,0,0,0,2,41,16,362,1,13,1,0,6,27,2,3
24331,2018-03-27,2018,2,1,0,0,0,0,0,0,3,41,113,582,1,5,1,1,6,27,2,3
24332,2018-03-28,2018,2,2,4,0,1,0,0,0,1,53,18,1051,1,13,1,0,6,28,3,3
24333,2018-03-28,2018,2,2,4,0,1,1,0,0,0,11,165,984,1,2,1,0,2,28,3,3
24334,2018-03-28,2018,2,2,0,0,0,0,0,0,1,53,122,209,1,9,1,0,6,28,3,3
24335,2018-03-28,2018,2,2,4,0,1,0,0,0,1,53,218,101,1,2,1,0,6,28,3,3
24336,2018-03-28,2018,2,2,4,0,2,0,0,0,0,41,228,546,1,12,1,1,2,28,3,3
24337,2018-03-28,2018,2,2,4,0,1,0,0,0,0,33,93,529,1,3,0,1,2,28,3,3
24338,2018-03-28,2018,2,2,4,0,2,0,0,0,0,41,78,686,1,13,1,1,2,28,3,3
24339,2018-03-29,2018,2,3,4,0,2,0,0,0,0,41,158,149,1,17,1,1,2,29,4,3
24340,2018-03-30,2018,2,4,0,0,0,0,1,0,1,41,31,999,1,8,1,0,6,30,5,3
24341,2018-03-30,2018,2,4,4,0,1,1,0,0,0,53,184,13,1,12,1,0,2,30,5,3
24342,2018-03-31,2018,2,5,0,0,2,0,0,0,1,53,111,1080,1,13,1,1,1,31,6,3
24343,2018-03-31,2018,2,5,0,0,0,0,1,0,1,10,212,925,1,27,1,0,6,31,6,3
24344,2018-03-31,2018,2,5,0,0,0,0,0,0,2,53,48,201,1,15,1,0,6,31,6,3
24345,2018-03-31,2018,2,5,0,0,1,0,0,0,1,41,18,475,1,13,1,1,6,31,6,3
24346,2018-03-31,2018,2,5,4,0,2,0,0,0,0,88,81,686,1,16,1,1,2,31,6,3
24347,2018-01-04,2018,3,6,0,0,1,0,0,0,1,53,148,300,1,13,1,1,6,4,4,1
24348,2018-01-04,2018,3,6,4,0,2,0,0,0,0,53,8,241,1,2,1,0,2,4,4,1
24349,2018-01-04,2018,3,6,0,0,1,0,0,0,1,4,16,264,1,13,1,0,6,4,4,1
24350,2018-01-04,2018,3,6,0,0,1,0,0,0,1,53,223,281,1,5,1,0,6,4,4,1
24351,2018-01-04,2018,3,6,0,0,0,0,0,1,1,4,153,399,1,14,1,0,6,4,4,1
24352,2018-01-04,2018,3,6,4,0,1,0,0,0,1,8,18,537,1,13,1,1,6,4,4,1
24353,2018-01-04,2018,3,6,0,1,0,0,0,0,1,53,158,722,1,17,1,1,6,4,4,1
24354,2018-01-04,2018,3,6,0,0,0,0,0,0,2,41,44,642,1,4,1,1,6,4,4,1
24355,2018-01-04,2018,3,6,4,0,3,0,0,0,1,41,194,808,1,6,1,1,6,4,4,1
24356,2018-01-04,2018,3,6,0,0,1,0,0,0,0,53,189,909,1,14,1,1,2,4,4,1
24357,2018-02-04,2018,3,0,0,0,1,0,0,0,1,41,182,321,1,10,1,1,6,4,7,2
24358,2018-02-04,2018,3,0,4,0,1,0,0,0,0,41,214,415,1,13,1,1,2,4,7,2
24359,2018-02-04,2018,3,0,0,0,1,0,0,0,1,41,48,302,1,15,1,1,6,4,7,2
24360,2018-02-04,2018,3,0,0,1,0,0,0,0,1,66,194,908,1,6,1,0,6,4,7,2
24361,2018-02-04,2018,3,0,4,0,0,0,2,0,0,53,214,1027,1,13,1,0,2,4,7,2
24362,2018-02-04,2018,3,0,0,1,1,0,0,0,1,53,218,1027,1,2,1,0,6,4,7,2
24363,2018-02-04,2018,3,0,4,0,1,0,0,0,0,53,48,187,1,15,1,0,2,4,7,2
24364,2018-02-04,2018,3,0,0,0,1,0,0,0,1,41,48,220,1,15,1,0,6,4,7,2
24365,2018-02-04,2018,3,0,4,0,1,0,0,0,0,53,122,361,1,9,1,0,2,4,7,2
24366,2018-02-04,2018,3,0,4,0,0,0,1,0,0,11,54,383,1,0,1,0,2,4,7,2
24367,2018-02-04,2018,3,0,0,0,1,0,0,0,1,39,218,341,1,2,1,0,6,4,7,2
24368,2018-02-04,2018,3,0,4,0,2,0,0,0,0,41,42,482,1,12,1,1,2,4,7,2
24369,2018-03-04,2018,3,1,0,0,0,0,1,0,1,53,228,1094,1,12,1,0,6,4,7,3
24370,2018-03-04,2018,3,1,0,1,0,0,0,0,1,88,58,30,1,12,1,0,6,4,7,3
24371,2018-03-04,2018,3,1,0,0,1,0,0,0,1,33,212,1027,1,27,1,0,6,4,7,3
24372,2018-03-04,2018,3,1,4,0,0,0,0,0,2,41,48,109,1,15,1,0,6,4,7,3
24373,2018-03-04,2018,3,1,4,0,1,0,0,0,1,53,254,71,1,3,1,0,6,4,7,3
24374,2018-03-04,2018,3,1,4,0,1,0,0,1,0,53,42,233,1,12,0,0,2,4,7,3
24375,2018-03-04,2018,3,1,0,0,0,0,0,0,1,41,90,341,1,3,1,0,6,4,7,3
24376,2018-03-04,2018,3,1,0,0,1,0,0,0,1,53,214,537,1,13,1,1,6,4,7,3
24377,2018-03-04,2018,3,1,4,0,0,0,0,0,2,41,196,606,1,5,1,1,6,4,7,3
24378,2018-03-04,2018,3,1,0,0,1,0,0,0,1,53,218,841,1,2,1,1,6,4,7,3
24379,2018-03-04,2018,3,1,0,0,1,0,0,0,1,53,8,858,1,2,1,1,6,4,7,3
24380,2018-04-04,2018,3,2,0,1,0,0,0,0,1,53,111,432,1,13,1,1,6,4,3,4
24381,2018-04-04,2018,3,2,4,0,2,0,0,0,0,88,126,496,1,16,1,0,2,4,3,4
24382,2018-04-04,2018,3,2,4,0,1,0,0,0,1,41,42,764,1,12,1,0,6,4,3,4
24383,2018-04-04,2018,3,2,4,0,1,0,0,0,1,41,48,738,1,15,1,0,6,4,3,4
24384,2018-04-04,2018,3,2,4,0,1,0,1,0,0,41,134,1059,1,9,1,0,2,4,3,4
24385,2018-04-04,2018,3,2,0,1,0,0,0,0,1,0,43,49,1,0,1,0,6,4,3,4
24386,2018-04-04,2018,3,2,4,0,1,0,0,0,0,34,194,329,1,6,1,0,2,4,3,4
24387,2018-04-04,2018,3,2,0,0,0,0,0,0,1,53,42,497,1,12,1,1,6,4,3,4
24388,2018-05-04,2018,3,3,4,0,1,0,0,1,0,41,119,162,1,4,1,1,2,4,5,5
24389,2018-05-04,2018,3,3,0,0,0,0,1,0,1,41,182,563,1,10,1,0,6,4,5,5
24390,2018-05-04,2018,3,3,4,0,1,0,1,0,0,53,42,613,1,12,1,0,2,4,5,5
24391,2018-05-04,2018,3,3,4,0,1,0,0,0,1,53,42,702,1,12,1,0,6,4,5,5
24392,2018-05-04,2018,3,3,4,0,0,0,3,0,0,53,228,685,1,12,1,0,2,4,5,5
24393,2018-05-04,2018,3,3,4,0,2,0,0,0,1,23,67,840,1,10,1,0,6,4,5,5
24394,2018-05-04,2018,3,3,0,1,0,0,0,0,1,53,108,56,1,1,1,0,6,4,5,5
24395,2018-05-04,2018,3,3,4,0,1,0,1,0,0,53,42,228,1,12,1,0,2,4,5,5
24396,2018-05-04,2018,3,3,4,0,3,0,0,0,0,8,254,118,1,3,1,0,2,4,5,5
24397,2018-05-04,2018,3,3,0,0,0,0,0,0,2,53,18,341,1,13,1,0,6,4,5,5
24398,2018-05-04,2018,3,3,0,1,0,0,0,0,1,53,56,783,1,2,1,1,6,4,5,5
24399,2018-06-04,2018,3,4,4,0,1,0,1,0,0,53,18,632,1,13,1,0,2,4,1,6
24400,2018-06-04,2018,3,4,0,0,0,0,0,0,2,11,54,596,1,0,1,0,6,4,1,6
24401,2018-06-04,2018,3,4,4,0,2,0,0,0,0,53,214,1044,1,13,0,0,2,4,1,6
24402,2018-06-04,2018,3,4,0,0,2,0,0,0,0,41,228,1044,1,12,1,0,2,4,1,6
24403,2018-06-04,2018,3,4,0,0,0,0,0,0,1,53,226,42,1,3,0,0,6,4,1,6
24404,2018-06-04,2018,3,4,0,0,0,0,1,0,1,41,228,556,1,12,1,1,6,4,1,6
24405,2018-06-04,2018,3,4,4,0,1,0,0,0,1,8,123,739,1,5,1,1,6,4,1,6
24406,2018-06-04,2018,3,4,0,0,1,0,0,0,1,0,100,808,1,0,1,1,6,4,1,6
24407,2018-06-04,2018,3,4,0,1,0,0,0,0,1,18,250,512,1,0,1,1,6,4,1,6
24408,2018-07-04,2018,3,5,0,0,1,0,0,0,1,53,16,117,1,13,0,1,1,4,3,7
24409,2018-07-04,2018,3,5,4,0,0,0,0,1,0,53,123,581,1,5,0,0,2,4,3,7
24410,2018-07-04,2018,3,5,0,0,2,0,0,0,0,71,196,848,1,5,1,0,2,4,3,7
24411,2018-07-04,2018,3,5,0,1,0,0,0,0,1,23,67,264,1,10,1,0,6,4,3,7
24412,2018-07-04,2018,3,5,0,0,0,0,0,0,1,53,56,329,1,2,1,0,6,4,3,7
24413,2018-07-04,2018,3,5,0,0,1,0,1,0,0,8,67,251,1,10,1,0,2,4,3,7
24414,2018-07-04,2018,3,5,0,0,1,0,0,0,1,8,19,341,1,9,1,0,6,4,3,7
24415,2018-07-04,2018,3,5,0,1,0,0,0,0,1,53,93,529,1,3,1,1,6,4,3,7
24416,2018-07-04,2018,3,5,4,0,1,1,0,0,0,53,18,686,1,13,1,1,2,4,3,7
24417,2018-07-04,2018,3,5,0,1,0,0,0,0,0,74,16,648,1,13,1,1,2,4,3,7
24418,2018-07-04,2018,3,5,4,0,1,0,0,0,1,41,202,739,1,0,1,1,6,4,3,7
24419,2018-07-04,2018,3,5,4,0,1,0,0,0,1,39,218,482,1,2,1,1,6,4,3,7
24420,2018-08-04,2018,3,6,4,0,3,0,0,0,0,88,81,94,1,16,1,1,2,4,6,8
24421,2018-08-04,2018,3,6,4,0,1,0,1,0,0,53,16,265,1,13,1,1,2,4,6,8
24422,2018-08-04,2018,3,6,4,0,2,0,0,0,0,8,212,399,1,27,1,0,2,4,6,8
24423,2018-08-04,2018,3,6,0,0,0,0,0,0,2,53,42,633,1,12,1,1,6,4,6,8
